"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"30003","1","71","74","0","2017","2","","Big Horn County, Montana","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,31,32,45,419213,0,0,896,"",59.56,29.14,27.88,36.05,36.56,0.00,0.00,1.17,"",0,0.0,-3,-8.8,-5,-13.5,-4,-8.2,-53944,-11.4,0,0.0,0,0.0,-14,-1.5
"30003","3","71","74","0","2017","1","N","Big Horn County, Montana","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",8.67,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30003","3","71","74","0","2017","2","N","Big Horn County, Montana","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",8.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30003","5","71","74","0","2017","1","","Big Horn County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",15,52,50,56,284867,279322,4468,416,"",3.71,0.83,0.81,0.89,0.74,0.90,0.81,0.88,"",-2,-11.8,1,2.0,-27,-35.1,-33,-37.1,10178,3.7,7466,2.7,405,10.0,124,42.5
"30003","5","71","74","0","2017","2","","Big Horn County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",15,82,98,99,585814,552151,19739,485,"",3.63,1.27,1.44,1.34,1.27,1.48,2.47,0.94,"",-1,-6.2,-43,-34.4,-37,-27.4,-36,-26.7,-47790,-7.5,-58120,-9.5,-1710,-8.0,115,31.1
"30005","1","71","74","0","2017","1","","Blaine County, Montana","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,1,1,1,11401,0,0,877,"",42.90,2.74,2.67,2.63,3.76,0.00,0.00,1.40,"",0,0.0,0,0.0,0,0.0,0,0.0,10286,922.5,0,0.0,0,0.0,791,919.8
"30005","1","71","74","0","2017","2","","Blaine County, Montana","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,1,1,3,15385,0,0,710,"",42.18,2.55,2.36,6.78,4.27,0.00,0.00,1.08,"",0,0.0,0,0.0,0,0.0,1,50.0,9561,164.2,0,0.0,0,0.0,374,111.3
"30005","5","71","74","0","2017","1","N","Blaine County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",1.77,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30005","5","71","74","0","2017","2","","Blaine County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",5,8,10,14,41198,39292,591,297,"",1.72,0.34,0.40,0.53,0.28,0.35,0.52,0.67,"",1,25.0,0,0.0,-1,-9.1,0,0.0,4443,12.1,4493,12.9,38,6.9,40,15.6
"30007","5","71","74","0","2017","1","","Broadwater County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",6,11,12,10,44502,43622,949,311,"",2.23,0.57,0.61,0.49,0.42,0.39,0.67,0.76,"",1,20.0,-3,-21.4,-2,-14.3,-1,-9.1,-2053,-4.4,-2413,-5.2,89,10.3,36,13.1
"30007","5","71","74","0","2017","2","","Broadwater County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",6,11,12,14,52494,50464,1218,327,"",2.19,0.49,0.50,0.55,0.41,0.33,0.54,0.79,"",1,20.0,-2,-15.4,-2,-14.3,-2,-12.5,1728,3.4,1782,3.7,81,7.1,55,20.2
"30009","5","71","74","0","2017","1","","Carbon County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",13,225,222,227,1074913,1050014,15955,368,"",1.87,5.80,5.73,5.70,5.46,5.81,8.00,0.95,"",0,0.0,-19,-7.8,-15,-6.3,-3,-1.3,161630,17.7,161021,18.1,2765,21.0,72,24.3
"30009","5","71","74","0","2017","2","","Carbon County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",14,198,74,108,548587,494412,7061,333,"",1.98,4.55,1.62,2.06,2.20,2.02,2.10,0.82,"",1,7.7,130,191.2,-2,-2.6,20,22.7,53058,10.7,64483,15.0,928,15.1,-160,-32.5
"30011","5","71","74","0","2017","1","N","Carter County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",4.30,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30011","5","71","74","0","2017","2","N","Carter County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",4.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30013","1","71","74","0","2017","1","","Cascade County, Montana","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",5,20,19,19,96719,0,0,385,"",15.38,2.20,2.09,2.05,1.10,0.00,0.00,0.52,"",0,0.0,3,17.6,1,5.6,-1,-5.0,21558,28.7,0,0.0,0,0.0,70,22.2
"30013","1","71","74","0","2017","2","","Cascade County, Montana","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",5,18,18,19,84811,0,0,356,"",15.40,1.96,1.82,1.76,0.91,0.00,0.00,0.50,"",0,0.0,-1,-5.3,0,0.0,-10,-34.5,-8095,-8.7,0,0.0,0,0.0,31,9.5
"30013","5","71","74","0","2017","1","","Cascade County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",96,841,854,873,3531920,3304500,31624,317,"",2.44,1.69,1.69,1.67,1.14,1.34,1.17,0.68,"",3,3.2,11,1.3,27,3.3,18,2.1,156577,4.6,174214,5.6,1875,6.3,7,2.3
"30013","5","71","74","0","2017","2","","Cascade County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",96,905,977,1039,3792410,3409825,34355,300,"",2.41,1.62,1.66,1.62,1.01,1.06,0.75,0.62,"",2,2.1,-15,-1.6,-10,-1.0,57,5.8,109249,3.0,158336,4.9,2674,8.4,6,2.0
"30015","5","71","74","0","2017","1","","Chouteau County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",11,9,9,10,28465,28465,347,235,"",3.73,0.58,0.57,0.59,0.35,0.48,0.68,0.60,"",1,10.0,-6,-40.0,-7,-43.8,-6,-37.5,-19619,-40.8,-19619,-40.8,-303,-46.6,-1,-0.4
"30015","5","71","74","0","2017","2","","Chouteau County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",11,14,24,33,68315,62756,855,222,"",3.67,0.78,1.22,1.52,0.72,0.84,1.14,0.60,"",1,10.0,-5,-26.3,-2,-7.7,-3,-8.3,-5293,-7.2,-5804,-8.5,-81,-8.7,12,5.7
"30017","5","71","74","0","2017","1","","Custer County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",19,112,119,112,380865,373778,2254,256,"",2.80,1.50,1.58,1.44,0.92,1.05,0.77,0.61,"",0,0.0,-1,-0.9,5,4.4,-4,-3.4,-96000,-20.1,-87877,-19.0,-200,-8.1,-65,-20.2
"30017","5","71","74","0","2017","2","","Custer County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",19,121,204,122,448605,430510,2987,232,"",2.77,1.45,2.25,1.25,0.89,0.87,0.58,0.54,"",0,0.0,2,1.7,2,1.0,3,2.5,-11106,-2.4,-10914,-2.5,-63,-2.1,-9,-3.7
"30019","5","71","74","0","2017","1","N","Daniels County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.51,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30019","5","71","74","0","2017","2","N","Daniels County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.50,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30021","5","71","74","0","2017","1","","Dawson County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",9,50,55,58,444147,388293,3780,629,"",1.61,0.96,1.03,1.07,1.34,1.35,1.35,1.32,"",2,28.6,2,4.2,5,10.0,18,45.0,-123583,-21.8,-32076,-7.6,-656,-14.8,-320,-33.7
"30021","5","71","74","0","2017","2","","Dawson County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",9,60,62,57,515491,357636,4204,665,"",1.58,1.03,1.01,0.88,1.32,1.08,0.99,1.36,"",1,12.5,7,13.2,7,12.7,-5,-8.1,130600,33.9,101793,39.8,671,19.0,143,27.4
"30023","5","71","74","0","2017","1","","Deer Lodge County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",15,85,82,85,321610,319366,6404,295,"",3.76,1.95,1.85,1.83,1.29,1.87,3.91,0.69,"",1,7.1,2,2.4,-5,-5.7,-2,-2.3,-2767,-0.9,-3685,-1.1,802,14.3,4,1.4
"30023","5","71","74","0","2017","2","","Deer Lodge County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",15,96,122,128,491415,468297,13140,328,"",3.76,1.90,2.26,2.17,1.54,2.01,4.30,0.73,"",1,7.1,-3,-3.0,3,2.5,-2,-1.5,57359,13.2,55103,13.3,2827,27.4,40,13.9
"30025","5","71","74","0","2017","1","N","Fallon County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30025","5","71","74","0","2017","2","N","Fallon County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30027","3","71","74","0","2017","1","N","Fergus County, Montana","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",4.67,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30027","3","71","74","0","2017","2","N","Fergus County, Montana","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",4.65,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30027","5","71","74","0","2017","1","","Fergus County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",11,56,50,52,169025,167194,1344,247,"",1.47,0.90,0.79,0.79,0.53,0.58,0.40,0.63,"",0,0.0,-1,-1.8,-6,-10.7,-9,-14.8,1346,0.8,596,0.4,94,7.5,25,11.3
"30027","5","71","74","0","2017","2","","Fergus County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",11,53,55,58,176963,172741,1445,246,"",1.44,0.76,0.73,0.71,0.41,0.41,0.19,0.56,"",0,0.0,-13,-19.7,-9,-14.1,-3,-4.9,2573,1.5,2686,1.6,140,10.7,35,16.6
"30029","1","71","74","0","2017","1","","Flathead County, Montana","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,114,115,132,1895618,0,0,1212,"",1.82,10.69,10.86,12.24,18.37,0.00,0.00,1.63,"",0,0.0,1,0.9,-1,-0.9,2,1.5,34877,1.9,0,0.0,0,0.0,16,1.3
"30029","1","71","74","0","2017","2","","Flathead County, Montana","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,141,229,303,2542986,0,0,872,"",1.82,13.11,19.28,22.38,22.59,0.00,0.00,1.21,"",0,0.0,5,3.7,12,5.5,21,7.4,184340,7.8,0,0.0,0,0.0,15,1.8
"30029","5","71","74","0","2017","1","","Flathead County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",133,1225,1234,1215,5489970,5330593,89813,345,"",2.01,2.10,2.10,1.99,1.51,1.69,1.95,0.73,"",4,3.1,7,0.6,25,2.1,-30,-2.4,307265,5.9,289892,5.8,10355,13.0,19,5.8
"30029","5","71","74","0","2017","2","","Flathead County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",133,1249,1366,1718,6481967,5869028,114132,345,"",1.97,1.91,1.94,2.14,1.43,1.43,1.49,0.71,"",4,3.1,-8,-0.6,-18,-1.3,2,0.1,169476,2.7,221705,3.9,13690,13.6,11,3.3
"30031","1","71","74","0","2017","1","","Gallatin County, Montana","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,11,11,12,224885,0,0,1526,"",1.32,0.78,0.78,0.83,1.58,0.00,0.00,1.99,"",0,0.0,2,22.2,2,22.2,3,33.3,41048,22.3,0,0.0,0,0.0,-45,-2.9
"30031","1","71","74","0","2017","2","","Gallatin County, Montana","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,11,11,11,200324,0,0,1401,"",1.31,0.77,0.71,0.63,1.30,0.00,0.00,1.87,"",0,0.0,2,22.2,2,22.2,0,0.0,28720,16.7,0,0.0,0,0.0,35,2.6
"30031","5","71","74","0","2017","1","","Gallatin County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",173,1327,1349,1369,7909113,6702871,89669,451,"",1.89,1.71,1.72,1.68,1.58,1.35,1.56,0.93,"",12,7.5,-132,-9.0,-94,-6.5,-103,-7.0,-910953,-10.3,-1174007,-14.9,-51401,-36.4,-14,-3.0
"30031","5","71","74","0","2017","2","","Gallatin County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",172,1434,1232,1416,7501047,5357866,67901,424,"",1.84,1.65,1.33,1.37,1.21,0.84,0.75,0.84,"",7,4.2,-92,-6.0,-44,-3.4,-150,-9.6,-579267,-7.2,-522684,-8.9,-23589,-25.8,-3,-0.7
"30033","5","71","74","0","2017","1","N","Garfield County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.60,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30033","5","71","74","0","2017","2","N","Garfield County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.46,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30035","1","71","74","0","2017","1","","Glacier County, Montana","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,21,19,25,308095,0,0,1094,"",27.05,20.96,19.03,24.54,33.14,0.00,0.00,1.54,"",0,0.0,5,31.2,-1,-5.0,1,4.2,2529,0.8,0,0.0,0,0.0,-81,-6.9
"30035","1","71","74","0","2017","2","","Glacier County, Montana","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,31,78,144,793423,0,0,724,"",26.73,30.64,67.41,105.31,77.41,0.00,0.00,1.08,"",0,0.0,-2,-6.1,-1,-1.3,-10,-6.5,-259,0.0,0,0.0,0,0.0,35,5.1
"30035","3","71","74","0","2017","1","N","Glacier County, Montana","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",15.68,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30035","3","71","74","0","2017","2","N","Glacier County, Montana","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",15.48,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30035","5","71","74","0","2017","1","","Glacier County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",9,25,24,24,143011,141258,2563,452,"",2.01,0.46,0.43,0.42,0.44,0.56,0.52,1.00,"",0,0.0,2,8.7,1,4.3,-3,-11.1,33382,30.4,32665,30.1,1734,209.2,105,30.3
"30035","5","71","74","0","2017","2","","Glacier County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",9,27,27,27,168957,155103,2979,481,"",1.96,0.44,0.39,0.33,0.41,0.44,0.36,1.07,"",0,0.0,2,8.0,4,17.4,1,3.8,36397,27.5,28956,23.0,1146,62.5,68,16.5
"30039","3","71","74","0","2017","1","N","Granite County, Montana","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",17.46,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30039","3","71","74","0","2017","2","N","Granite County, Montana","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",17.07,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30039","5","71","74","0","2017","1","N","Granite County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.99,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30039","5","71","74","0","2017","2","N","Granite County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.92,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30041","3","71","74","0","2017","1","N","Hill County, Montana","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",4.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30041","3","71","74","0","2017","2","N","Hill County, Montana","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",4.10,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30041","5","71","74","0","2017","1","","Hill County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",24,102,105,103,398252,395577,3613,296,"",2.79,1.04,1.06,1.00,0.73,1.02,1.02,0.70,"",0,0.0,1,1.0,5,5.0,-8,-7.2,-1350,-0.3,-2446,-0.6,-528,-12.8,0,0.0
"30041","5","71","74","0","2017","2","","Hill County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",24,105,115,120,433043,419872,4767,294,"",2.76,0.98,1.01,0.97,0.62,0.75,0.77,0.63,"",1,4.3,-6,-5.4,3,2.7,-2,-1.6,-16701,-3.7,-8614,-2.0,-590,-11.0,-7,-2.3
"30043","5","71","74","0","2017","1","","Jefferson County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",7,22,24,21,77913,76241,886,268,"",1.37,0.63,0.68,0.57,0.34,0.33,0.30,0.54,"",0,0.0,-4,-15.4,-1,-4.0,-4,-16.0,-421,-0.5,-1105,-1.4,49,5.9,30,12.6
"30043","5","71","74","0","2017","2","","Jefferson County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",7,30,33,34,103884,100027,1226,247,"",1.33,0.76,0.77,0.75,0.37,0.36,0.29,0.49,"",0,0.0,-4,-11.8,-8,-19.5,-5,-12.8,9427,10.0,9529,10.5,-114,-8.5,56,29.3
"30045","5","71","74","0","2017","1","N","Judith Basin County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30045","5","71","74","0","2017","2","N","Judith Basin County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30047","3","71","74","0","2017","1","N","Lake County, Montana","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",2.56,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30047","3","71","74","0","2017","2","N","Lake County, Montana","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",2.55,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30047","5","71","74","0","2017","1","","Lake County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",16,81,85,91,290439,290439,5138,261,"",1.17,0.66,0.68,0.70,0.44,0.68,1.05,0.64,"",0,0.0,-5,-5.8,-1,-1.2,6,7.1,3828,1.3,3828,1.3,346,7.2,4,1.6
"30047","5","71","74","0","2017","2","","Lake County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",16,99,123,163,381770,381770,7337,229,"",1.15,0.71,0.82,0.98,0.46,0.63,0.85,0.55,"",0,0.0,17,20.7,13,11.8,9,5.8,-14082,-3.6,-14082,-3.6,1302,21.6,-35,-13.3
"30049","5","71","74","0","2017","1","","Lewis and Clark County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",76,705,713,731,2696835,2506538,31190,290,"",1.88,1.40,1.40,1.38,0.76,0.78,1.17,0.54,"",5,7.0,63,9.8,92,14.8,109,17.5,376085,16.2,348875,16.2,6969,28.8,6,2.1
"30049","5","71","74","0","2017","2","","Lewis and Clark County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",76,767,760,778,3323409,2830735,35419,333,"",1.85,1.37,1.28,1.21,0.79,0.73,0.86,0.62,"",4,5.6,59,8.3,27,3.7,31,4.1,745025,28.9,532039,23.1,8424,31.2,61,22.4
"30051","3","71","74","0","2017","1","N","Liberty County, Montana","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",26.47,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30051","3","71","74","0","2017","2","N","Liberty County, Montana","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",27.09,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30051","5","71","74","0","2017","1","N","Liberty County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30051","5","71","74","0","2017","2","","Liberty County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",3,3,3,5,6854,6854,32,144,"",2.28,0.36,0.34,0.55,0.17,0.21,0.07,0.41,"",0,0.0,0,0.0,0,0.0,1,25.0,1372,25.0,1372,25.0,12,60.0,17,13.4
"30053","5","71","74","0","2017","1","","Lincoln County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",22,155,156,165,746932,737727,16208,362,"",2.17,2.16,2.14,2.20,2.05,2.69,3.53,0.95,"",1,4.8,-13,-7.7,-13,-7.7,-5,-2.9,-38723,-4.9,-40589,-5.2,1797,12.5,4,1.1
"30053","5","71","74","0","2017","2","","Lincoln County, Montana","Private","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",21,202,230,263,969149,939911,26082,322,"",2.03,2.48,2.60,2.64,2.04,2.34,3.00,0.79,"",0,0.0,-23,-10.2,-23,-9.1,10,4.0,-88839,-8.4,-83169,-8.1,646,2.5,-12,-3.6
"30057","3","71","74","0","2017","1","N","Madison County, Montana","Local Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",5.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
