"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"37171","5","21","74","0","2016","4","N","Surry County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37175","5","21","74","0","2016","1","","Transylvania County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",3,6,4,5,61354,38243,1779,944,"",0.94,0.15,0.10,0.13,0.09,0.10,0.29,0.73,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37175","5","21","74","0","2016","2","N","Transylvania County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37175","5","21","74","0","2016","3","","Transylvania County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",3,4,3,3,35684,12125,469,823,"",0.98,0.10,0.08,0.08,0.06,0.11,0.20,0.71,"",0,0.0,-4,-50.0,-5,-62.5,-5,-62.5,-59008,-62.3,-4438,-26.8,-368,-44.0,-88,-9.7
"37175","5","21","74","0","2016","4","N","Transylvania County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37179","5","21","74","0","2016","1","N","Union County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37179","5","21","74","0","2016","2","N","Union County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37179","5","21","74","0","2016","3","N","Union County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37179","5","21","74","0","2016","4","N","Union County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37181","5","21","74","0","2016","1","N","Vance County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37181","5","21","74","0","2016","2","N","Vance County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37181","5","21","74","0","2016","3","N","Vance County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37181","5","21","74","0","2016","4","N","Vance County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37183","5","21","74","0","2016","1","","Wake County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",14,223,232,229,3838846,2998531,70241,1295,"",0.12,0.09,0.10,0.10,0.06,0.08,0.11,0.58,"",2,16.7,11,5.2,20,9.4,16,7.5,-701380,-15.4,193133,6.9,-19886,-22.1,-350,-21.3
"37183","5","21","74","0","2016","2","","Wake County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",14,224,231,236,4267905,1595514,33418,1425,"",0.12,0.10,0.10,0.10,0.08,0.14,0.15,0.77,"",2,16.7,16,7.7,18,8.5,22,10.3,332406,8.4,56697,3.7,-17380,-34.2,-5,-0.3
"37183","5","21","74","0","2016","3","","Wake County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",13,237,233,233,4322190,438619,8661,1419,"",0.11,0.10,0.10,0.10,0.08,0.07,0.07,0.75,"",1,8.3,22,10.2,20,9.4,20,9.4,407294,10.4,141652,47.7,-982,-10.2,10,0.7
"37183","5","21","74","0","2016","4","","Wake County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",13,231,229,231,4529915,271975,4938,1513,"",0.11,0.10,0.10,0.10,0.08,0.06,0.05,0.76,"",-1,-7.1,15,6.9,6,2.7,0,0.0,69504,1.6,-9842,-3.5,-1244,-20.1,-23,-1.5
"37189","5","21","74","0","2016","1","","Watauga County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",3,32,30,26,288549,191634,10060,757,"",0.49,0.31,0.30,0.27,0.17,0.24,0.82,0.57,"",0,0.0,9,39.1,7,30.4,3,13.0,74980,35.1,46969,32.5,60,0.6,43,6.0
"37189","5","21","74","0","2016","2","N","Watauga County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.50,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37189","5","21","74","0","2016","3","","Watauga County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",3,36,38,39,335298,74800,4137,685,"",0.51,0.37,0.38,0.40,0.21,0.33,0.84,0.56,"",0,0.0,3,9.1,5,15.2,8,25.8,43559,14.9,-5050,-6.3,-1382,-25.0,-9,-1.3
"37189","5","21","74","0","2016","4","N","Watauga County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37191","5","21","74","0","2016","1","N","Wayne County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37191","5","21","74","0","2016","2","N","Wayne County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37191","5","21","74","0","2016","3","N","Wayne County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37191","5","21","74","0","2016","4","N","Wayne County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37193","5","21","74","0","2016","1","N","Wilkes County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37193","5","21","74","0","2016","2","N","Wilkes County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37193","5","21","74","0","2016","3","N","Wilkes County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37193","5","21","74","0","2016","4","N","Wilkes County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37195","5","21","74","0","2016","1","","Wilson County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",4,25,25,26,345570,300958,12125,1049,"",0.59,0.14,0.15,0.16,0.09,0.13,0.31,0.62,"",0,0.0,0,0.0,0,0.0,2,8.3,21619,6.7,-7572,-2.5,-374,-3.0,39,3.9
"37195","5","21","74","0","2016","2","","Wilson County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",4,26,27,28,445797,224731,6160,1270,"",0.60,0.16,0.17,0.18,0.15,0.26,0.36,0.89,"",0,0.0,4,18.2,5,22.7,6,27.3,31449,7.6,8451,3.9,-2876,-31.8,-179,-12.4
"37195","5","21","74","0","2016","3","","Wilson County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",4,29,27,27,435565,65861,1323,1211,"",0.62,0.19,0.17,0.17,0.15,0.16,0.14,0.84,"",0,0.0,8,38.1,6,28.6,4,17.4,762,0.2,20205,44.3,-322,-19.6,-333,-21.6
"37195","5","21","74","0","2016","4","","Wilson County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",3,24,24,24,372315,37854,734,1193,"",0.47,0.15,0.16,0.15,0.12,0.13,0.10,0.81,"",-1,-25.0,1,4.3,1,4.3,1,4.3,-38143,-9.3,7681,25.5,-181,-19.8,-180,-13.1
"37199","5","21","74","0","2016","1","N","Yancey County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.59,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37199","5","21","74","0","2016","2","N","Yancey County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.60,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37199","5","21","74","0","2016","3","N","Yancey County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37199","5","21","74","0","2016","4","N","Yancey County, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.64,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37999","5","21","74","0","2016","1","","Unknown Or Undefined, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",19,41,45,48,916652,573768,14410,1579,"",0.32,0.09,0.10,0.11,0.04,0.05,0.06,0.45,"",-4,-17.4,-77,-65.3,-60,-57.1,-72,-60.0,-674008,-42.4,-615562,-51.8,-46892,-76.5,509,47.6
"37999","5","21","74","0","2016","2","","Unknown Or Undefined, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",19,47,46,46,917374,361561,7929,1523,"",0.33,0.11,0.10,0.11,0.06,0.12,0.10,0.55,"",-4,-17.4,-81,-63.3,-85,-64.9,-87,-65.4,-791984,-46.3,-707203,-66.2,-54774,-87.4,517,51.4
"37999","5","21","74","0","2016","3","","Unknown Or Undefined, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",18,48,45,46,839322,126373,2475,1393,"",0.33,0.11,0.11,0.11,0.05,0.08,0.06,0.49,"",-3,-14.3,-88,-64.7,-81,-64.3,-89,-65.9,-987516,-54.1,-422039,-77.0,-28534,-92.0,331,31.2
"37999","5","21","74","0","2016","4","","Unknown Or Undefined, North Carolina","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",19,51,53,54,971589,192080,4177,1419,"",0.34,0.12,0.12,0.12,0.06,0.15,0.11,0.49,"",-3,-13.6,-99,-66.0,-74,-58.3,-56,-50.9,-618578,-38.9,1241,0.7,-3937,-48.5,471,49.7
"38000","3","21","54","0","2016","1","N","North Dakota -- Statewide","Local Government","NAICS 21 Mining, quarrying, and oil and gas extraction","State, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",30.04,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38000","3","21","54","0","2016","2","N","North Dakota -- Statewide","Local Government","NAICS 21 Mining, quarrying, and oil and gas extraction","State, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",30.18,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38000","3","21","54","0","2016","3","N","North Dakota -- Statewide","Local Government","NAICS 21 Mining, quarrying, and oil and gas extraction","State, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",30.37,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38000","3","21","54","0","2016","4","N","North Dakota -- Statewide","Local Government","NAICS 21 Mining, quarrying, and oil and gas extraction","State, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",30.55,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38000","5","21","54","0","2016","1","","North Dakota -- Statewide","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","State, NAICS Sector -- by ownership sector","All establishment sizes",842,17189,16553,15454,402457659,368485840,10676301,1888,"",7.28,8.84,8.77,8.42,8.47,12.34,26.46,0.98,"",-37,-4.2,-13401,-43.8,-12104,-42.2,-11318,-42.3,-350927297,-46.6,-319930724,-46.5,7713207,260.3,-133,-6.6
"38000","5","21","54","0","2016","2","","North Dakota -- Statewide","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","State, NAICS Sector -- by ownership sector","All establishment sizes",838,14942,14629,14542,340128231,176515374,5559349,1779,"",7.37,8.27,8.13,8.09,8.51,13.22,23.92,1.04,"",-18,-2.1,-9799,-39.6,-8966,-38.0,-8440,-36.7,-250579048,-42.4,-82871206,-31.9,3887528,232.5,-132,-6.9
"38000","5","21","54","0","2016","3","","North Dakota -- Statewide","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","State, NAICS Sector -- by ownership sector","All establishment sizes",821,14645,14670,14925,359502203,86570021,2948183,1875,"",7.35,8.25,8.32,8.43,8.91,10.29,15.36,1.07,"",-47,-5.4,-7436,-33.7,-7001,-32.3,-5863,-28.2,-162029462,-31.1,-1075201,-1.2,1871865,173.9,10,0.5
"38000","5","21","54","0","2016","4","","North Dakota -- Statewide","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","State, NAICS Sector -- by ownership sector","All establishment sizes",824,15132,15409,15546,371446104,80649619,2695341,1860,"",7.47,8.51,8.79,8.97,9.07,13.66,23.00,1.04,"",-40,-4.6,-4407,-22.6,-3652,-19.2,-2947,-15.9,-124961739,-25.2,25599914,46.5,2139370,384.8,-146,-7.3
"38001","5","21","74","0","2016","1","N","Adams County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",2.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38001","5","21","74","0","2016","2","N","Adams County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",2.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38001","5","21","74","0","2016","3","N","Adams County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",2.30,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38001","5","21","74","0","2016","4","N","Adams County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",2.37,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38003","5","21","74","0","2016","1","N","Barnes County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38003","5","21","74","0","2016","2","N","Barnes County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38003","5","21","74","0","2016","3","N","Barnes County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38003","5","21","74","0","2016","4","N","Barnes County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38007","5","21","74","0","2016","1","N","Billings County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",24.23,0,0,0,0,0,0,0,"N",3,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38007","5","21","74","0","2016","2","N","Billings County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",26.12,0,0,0,0,0,0,0,"N",3,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38007","5","21","74","0","2016","3","N","Billings County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",27.13,0,0,0,0,0,0,0,"N",2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38007","5","21","74","0","2016","4","","Billings County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",5,15,12,19,240547,74582,1125,1207,"",28.06,9.16,9.05,15.04,8.68,18.74,37.55,0.80,"N",2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38009","5","21","74","0","2016","1","","Bottineau County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",15,245,228,228,3455777,3372115,159286,1138,"",12.67,21.84,20.84,21.36,14.99,25.34,63.51,0.70,"",0,0.0,-106,-30.2,-81,-26.2,-60,-20.8,-2561825,-42.6,-2408711,-41.7,148930,1438.1,-327,-22.3
"38009","5","21","74","0","2016","2","","Bottineau County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",15,239,281,301,4360410,3581782,230857,1226,"",13.02,22.35,25.17,26.44,20.63,49.46,101.17,0.84,"",0,0.0,-52,-17.9,-33,-10.5,-31,-9.3,-852952,-16.4,-73087,-2.0,225641,4325.9,-58,-4.5
"38009","5","21","74","0","2016","3","","Bottineau County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",14,297,300,291,5442325,3015104,237541,1414,"",12.47,27.38,27.75,26.47,26.90,63.83,106.90,0.99,"",0,0.0,-41,-12.1,-31,-9.4,-36,-11.0,-592210,-9.8,661706,28.1,234271,7164.3,16,1.1
"38009","5","21","74","0","2016","4","","Bottineau County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",13,295,297,260,5125208,1252297,89137,1388,"",11.82,27.21,28.09,25.37,24.22,37.70,79.56,0.90,"",-1,-7.1,-40,-11.9,-26,-8.0,-31,-10.7,-542484,-9.6,325262,35.1,87761,6378.0,10,0.7
"38011","5","21","74","0","2016","1","","Bowman County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",11,95,91,82,2109238,1970377,18634,1816,"",15.50,12.29,12.22,11.24,13.15,18.33,19.10,1.10,"",-3,-21.4,-82,-46.3,-58,-38.9,-36,-30.5,-1827629,-46.4,-1706403,-46.4,14665,369.5,-230,-11.2
"38011","5","21","74","0","2016","2","","Bowman County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",11,81,83,81,1451622,827418,11281,1367,"",15.83,11.26,11.63,11.29,10.80,17.08,20.27,0.95,"",-2,-15.4,-28,-25.7,-34,-29.1,-40,-33.1,-1094280,-43.0,-602522,-42.1,9564,557.0,-326,-19.3
"38011","5","21","74","0","2016","3","","Bowman County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",11,85,80,78,1746702,403619,6676,1659,"",16.06,12.41,11.66,11.37,13.43,14.25,17.48,1.14,"",-1,-8.3,-35,-29.2,-59,-42.4,-32,-29.1,-1035210,-37.2,-82955,-17.0,5983,863.3,-81,-4.7
"38011","5","21","74","0","2016","4","","Bowman County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",10,89,83,77,1669801,328777,2554,1548,"",15.04,12.76,11.91,11.32,11.47,15.81,11.60,0.96,"",-2,-16.7,-21,-19.1,-21,-20.2,-29,-27.4,-927556,-35.7,-4847,-1.5,2015,373.8,-325,-17.4
"38013","5","21","74","0","2016","1","N","Burke County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,0,"N",19.12,0,0,0,0,0,0,0,"N",1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38013","5","21","74","0","2016","2","N","Burke County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,0,"N",19.53,0,0,0,0,0,0,0,"N",1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38013","5","21","74","0","2016","3","N","Burke County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,0,"N",18.12,0,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38013","5","21","74","0","2016","4","N","Burke County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,0,"N",18.53,0,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38015","5","21","74","0","2016","1","","Burleigh County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",19,137,169,153,4129592,3071177,44773,2076,"",1.43,0.51,0.64,0.60,0.62,0.86,1.37,1.07,"",-5,-20.8,34,33.0,63,59.4,44,40.4,2031016,96.8,1157308,60.5,4536,11.3,553,36.3
"38015","5","21","74","0","2016","2","","Burleigh County, North Dakota","Private","NAICS 21 Mining, quarrying, and oil and gas extraction","County, NAICS Sector -- by ownership sector","All establishment sizes",17,197,207,214,3973986,2562900,73856,1484,"",1.29,0.78,0.83,0.86,0.72,1.57,3.31,0.87,"",-4,-19.0,57,40.7,40,24.0,93,76.9,980947,32.8,467629,22.3,-1961,-2.6,-130,-8.1
